latitude,longitude,type,name,district
24.8193968,46.6282792,Houses,Unnamed,
24.8192678,46.6286387,Houses,Unnamed,
24.8191847,46.6284305,Houses,Unnamed,
24.8191257,46.6282648,Houses,Unnamed,
24.8190721,46.6281314,Houses,Unnamed,
24.822291,46.6610761,Houses,Unnamed,
24.8221646,46.6611399,Houses,Unnamed,
24.8220735,46.6611949,Houses,Unnamed,
24.821934,46.6612628,Houses,Unnamed,
24.8219068,46.6610388,Houses,Unnamed,
24.8218538,46.6609167,Houses,Unnamed,
24.8218083,46.6608052,Houses,Unnamed,
24.8217627,46.6606926,Houses,Unnamed,
24.8216745,46.6604952,Houses,Unnamed,
24.8215767,46.6602734,Houses,Unnamed,
24.8214745,46.6600302,Houses,Unnamed,
24.8213612,46.6597575,Houses,Unnamed,
24.8218364,46.6601484,Houses,Unnamed,
24.8127994,46.657053,Houses,Unnamed,
24.8148235,46.6609489,Houses,Unnamed,
24.8150018,46.661373,Houses,Unnamed,
24.8151409,46.6617227,Houses,Unnamed,
24.8146519,46.6618428,Houses,Unnamed,
24.8141145,46.6620972,Houses,Unnamed,
24.8149339,46.6623988,Houses,Unnamed,
24.8151062,46.6626513,Houses,Unnamed,
24.8148736,46.6627663,Houses,Unnamed,
24.8146257,46.6628909,Houses,Unnamed,
24.8145817,46.6625665,Houses,Unnamed,
24.8142908,46.6628933,Houses,Unnamed,
24.8152822,46.663051,Houses,Unnamed,
24.8153759,46.6632695,Houses,Unnamed,
24.8146786,46.6636152,Houses,Unnamed,
24.8145958,46.6633775,Houses,Unnamed,
24.8142668,46.6635479,Houses,Unnamed,
24.8143585,46.6637763,Houses,Unnamed,
24.8131839,46.6642274,Houses,Unnamed,
24.8124069,46.6652492,Houses,Unnamed,
24.8126833,46.6651784,Houses,Unnamed,
24.8129113,46.6664538,Houses,Unnamed,
24.8131544,46.6663097,Houses,Unnamed,
24.8130251,46.6659988,Houses,Unnamed,
24.8133408,46.6657272,Houses,Unnamed,
24.8135604,46.6662596,Houses,Unnamed,
24.8122811,46.6665762,Houses,Unnamed,
24.8125966,46.6667051,Houses,Unnamed,
24.8123791,46.6668077,Houses,Unnamed,
24.8096465,46.6625588,Houses,Unnamed,
24.8098776,46.6624461,Houses,Unnamed,
24.8100377,46.6623685,Houses,Unnamed,
24.8101441,46.662315,Houses,Unnamed,
24.8193803,46.6288872,Houses,Unnamed,
24.8194335,46.6290494,Houses,Unnamed,
24.819491,46.6291904,Houses,Unnamed,
24.8195523,46.6293397,Houses,Unnamed,
24.8196073,46.6294726,Houses,Unnamed,
24.8196679,46.6296033,Houses,Unnamed,
24.8197285,46.6297464,Houses,Unnamed,
24.8197826,46.6298766,Houses,Unnamed,
24.8200116,46.6297568,Houses,Unnamed,
24.8199563,46.6296126,Houses,Unnamed,
24.8198958,46.6294764,Houses,Unnamed,
24.819842,46.6293421,Houses,Unnamed,
24.8197807,46.6292038,Houses,Unnamed,
24.819722,46.6290669,Houses,Unnamed,
24.8196656,46.6289285,Houses,Unnamed,
24.8196058,46.6287839,Houses,Unnamed,
24.821919,46.6603206,Houses,Unnamed,
24.821962,46.6604518,Houses,Unnamed,
24.8220158,46.6605574,Houses,Unnamed,
24.8220642,46.6606782,Houses,Unnamed,
24.8221182,46.6608075,Houses,Unnamed,
24.8221595,46.6609202,Houses,Unnamed,
24.8221231,46.6615966,Houses,Unnamed,
24.8223803,46.6614604,Houses,Unnamed,
24.8224187,46.6393268,Houses,Unnamed,
24.8223754,46.6392126,Houses,Unnamed,
24.8223246,46.6391046,Houses,Unnamed,
24.8222679,46.6389965,Houses,Unnamed,
24.8221304,46.6386435,Houses,Unnamed,
24.8222209,46.6388698,Houses,Unnamed,
24.8221793,46.6387577,Houses,Unnamed,
24.8219944,46.638517,Houses,Unnamed,
24.8221169,46.6384527,Houses,Unnamed,
24.8218795,46.6385772,Houses,Unnamed,
24.8217589,46.6386374,Houses,Unnamed,
24.8218892,46.6387701,Houses,Unnamed,
24.8219364,46.6388821,Houses,Unnamed,
24.8221719,46.639455,Houses,Unnamed,
24.8221304,46.6393471,Houses,Unnamed,
24.8220795,46.639235,Houses,Unnamed,
24.82204,46.6391167,Houses,Unnamed,
24.8219872,46.6389901,Houses,Unnamed,
24.8233643,46.6391998,Houses,Unnamed,
24.8233058,46.6390437,Houses,Unnamed,
24.823247,46.6388903,Houses,Unnamed,
24.8234525,46.6393976,Houses,Unnamed,
24.8231879,46.6387633,Houses,Unnamed,
24.8231772,46.6385925,Houses,Unnamed,
24.8230825,46.6386388,Houses,Unnamed,
24.656223,46.7262824,Houses,Unnamed,
24.6552964,46.7274652,Houses,Unnamed,
24.8259236,46.6565933,Houses,Unnamed,
24.8263829,46.6565236,Houses,Unnamed,
24.8262863,46.6562458,Houses,Unnamed,
24.8269754,46.656779,Houses,Unnamed,
24.8275987,46.6564685,Houses,Unnamed,
24.8277146,46.656736,Houses,Unnamed,
24.8268906,46.6571528,Houses,Unnamed,
24.8267776,46.6568762,Houses,Unnamed,
24.8265244,46.6571556,Houses,Unnamed,
24.8310649,46.6579564,Houses,Unnamed,
24.8278267,46.6535602,Houses,Unnamed,
24.8218124,46.6627086,Houses,Unnamed,
24.8220752,46.6625833,Houses,Unnamed,
24.8217284,46.6625043,Houses,Unnamed,
24.8102018,46.6626131,Houses,Unnamed,
24.8093163,46.6627403,Houses,Unnamed,
24.8091414,46.6628158,Houses,Unnamed,
24.8090373,46.6628698,Houses,Unnamed,
24.8087163,46.6630306,Houses,Unnamed,
24.8086136,46.6630807,Houses,Unnamed,
24.8085095,46.6631335,Houses,Unnamed,
24.8084092,46.663185,Houses,Unnamed,
24.8088294,46.6633121,Houses,Unnamed,
24.8087301,46.6633622,Houses,Unnamed,
24.8086298,46.6634124,Houses,Unnamed,
24.8085259,46.6634691,Houses,Unnamed,
24.8089776,46.6632387,Houses,Unnamed,
24.8093113,46.6630655,Houses,Unnamed,
24.808875,46.662951,Houses,Unnamed,
24.8090538,46.6638569,Houses,Unnamed,
24.8094455,46.6638796,Houses,Unnamed,
24.8095847,46.6638085,Houses,Unnamed,
24.8098536,46.6636828,Houses,Unnamed,
24.8097211,46.6637427,Houses,Unnamed,
24.658009,46.7283299,Houses,Unnamed,
24.6581831,46.7283685,Houses,Unnamed,
24.8198457,46.6283452,Houses,Unnamed,
24.8199551,46.6286143,Houses,Unnamed,
24.8200096,46.6287741,Houses,Unnamed,
24.8200689,46.6288945,Houses,Unnamed,
24.8201232,46.6290359,Houses,Unnamed,
24.8201879,46.629178,Houses,Unnamed,
24.8202456,46.6293129,Houses,Unnamed,
24.8202762,46.6295376,Houses,Unnamed,
24.8204113,46.6294854,Houses,Unnamed,
24.8205308,46.6294234,Houses,Unnamed,
24.8206535,46.6293641,Houses,Unnamed,
24.8205034,46.6292038,Houses,Unnamed,
24.8204483,46.6290861,Houses,Unnamed,
24.8203949,46.6289521,Houses,Unnamed,
24.8203522,46.6288226,Houses,Unnamed,
24.820307,46.6286958,Houses,Unnamed,
24.8209136,46.6292126,Houses,Unnamed,
24.8210807,46.6291325,Houses,Unnamed,
24.8212406,46.6290465,Houses,Unnamed,
24.8209577,46.6287227,Houses,Unnamed,
24.820246,46.6271608,Houses,Unnamed,
24.8204121,46.6275385,Houses,Unnamed,
24.8206931,46.6268245,Houses,Unnamed,
24.8207456,46.6269702,Houses,Unnamed,
24.8207912,46.6270746,Houses,Unnamed,
24.820836,46.6271873,Houses,Unnamed,
24.8208851,46.6272941,Houses,Unnamed,
24.8209291,46.6274009,Houses,Unnamed,
24.8209717,46.6275028,Houses,Unnamed,
24.8210116,46.627611,Houses,Unnamed,
24.821061,46.6277231,Houses,Unnamed,
24.8211019,46.6278184,Houses,Unnamed,
24.8213614,46.6276804,Houses,Unnamed,
24.8213207,46.627576,Houses,Unnamed,
24.8212767,46.6274734,Houses,Unnamed,
24.8212375,46.6273724,Houses,Unnamed,
24.8211874,46.6272606,Houses,Unnamed,
24.8211433,46.6271534,Houses,Unnamed,
24.8211029,46.6270529,Houses,Unnamed,
24.8210572,46.6269485,Houses,Unnamed,
24.8210088,46.6268405,Houses,Unnamed,
24.8209558,46.626698,Houses,Unnamed,
24.8211746,46.6279809,Houses,Unnamed,
24.821234,46.6281068,Houses,Unnamed,
24.8212862,46.6282209,Houses,Unnamed,
24.8213307,46.6283308,Houses,Unnamed,
24.82147,46.6286421,Houses,Unnamed,
24.8215072,46.628918,Houses,Unnamed,
24.8216376,46.6288539,Houses,Unnamed,
24.8218152,46.6287458,Houses,Unnamed,
24.8216616,46.6283336,Houses,Unnamed,
24.8215627,46.6281427,Houses,Unnamed,
24.8214913,46.6279651,Houses,Unnamed,
24.821441,46.6278365,Houses,Unnamed,
24.8223997,46.6399698,Houses,Unnamed,
24.8220679,46.6401743,Houses,Unnamed,
24.8220154,46.6400403,Houses,Unnamed,
24.8219627,46.6399167,Houses,Unnamed,
24.8219049,46.6397913,Houses,Unnamed,
24.8218471,46.639656,Houses,Unnamed,
24.8218061,46.6395297,Houses,Unnamed,
24.8217229,46.6400225,Houses,Unnamed,
24.8216756,46.6399067,Houses,Unnamed,
24.8216107,46.6397889,Houses,Unnamed,
24.8215563,46.6396749,Houses,Unnamed,
24.8217863,46.6401575,Houses,Unnamed,
24.8218441,46.6403062,Houses,Unnamed,
24.8214238,46.6393121,Houses,Unnamed,
24.8213431,46.6391171,Houses,Unnamed,
24.8212555,46.6389297,Houses,Unnamed,
24.8216411,46.6391981,Houses,Unnamed,
24.8217253,46.6393859,Houses,Unnamed,
24.820682,46.6401793,Houses,Unnamed,
24.8206423,46.6399143,Houses,Unnamed,
24.8205325,46.639988,Houses,Unnamed,
24.8204126,46.6400371,Houses,Unnamed,
24.8203132,46.6400995,Houses,Unnamed,
24.8202,46.640158,Houses,Unnamed,
24.8200954,46.640209,Houses,Unnamed,
24.8199354,46.6402707,Houses,Unnamed,
24.8197177,46.6403935,Houses,Unnamed,
24.8197475,46.6406387,Houses,Unnamed,
24.8205031,46.640259,Houses,Unnamed,
24.8204037,46.6403252,Houses,Unnamed,
24.8202905,46.6403762,Houses,Unnamed,
24.8201894,46.6404272,Houses,Unnamed,
24.8200277,46.6405001,Houses,Unnamed,
24.8236971,46.6357376,Houses,Unnamed,
24.8236505,46.6356162,Houses,Unnamed,
24.8235773,46.6354039,Houses,Unnamed,
24.8235291,46.6357603,Houses,Unnamed,
24.8234287,46.6358115,Houses,Unnamed,
24.8233308,46.6358655,Houses,Unnamed,
24.8232207,46.6359221,Houses,Unnamed,
24.8227087,46.6361732,Houses,Unnamed,
24.8225105,46.6362917,Houses,Unnamed,
24.8223954,46.6363377,Houses,Unnamed,
24.8222973,46.6363727,Houses,Unnamed,
24.8230619,46.6359875,Houses,Unnamed,
24.8228635,46.6360928,Houses,Unnamed,
24.821942,46.6362488,Houses,Unnamed,
24.8220877,46.6361788,Houses,Unnamed,
24.8226142,46.6362316,Houses,Unnamed,
24.8233584,46.635512,Houses,Unnamed,
24.8231786,46.6355933,Houses,Unnamed,
24.8229705,46.6356931,Houses,Unnamed,
24.8226935,46.6358407,Houses,Unnamed,
24.822593,46.6359109,Houses,Unnamed,
24.8224903,46.6359515,Houses,Unnamed,
24.8223799,46.6360107,Houses,Unnamed,
24.8222844,46.636054,Houses,Unnamed,
24.8221889,46.6361105,Houses,Unnamed,
24.8219697,46.6291715,Houses,Unnamed,
24.8221202,46.6290843,Houses,Unnamed,
24.8222192,46.6290533,Houses,Unnamed,
24.8222972,46.6290096,Houses,Unnamed,
24.8223984,46.6289501,Houses,Unnamed,
24.8224917,46.6289002,Houses,Unnamed,
24.8225877,46.6288464,Houses,Unnamed,
24.6696305,46.7339243,Houses,Unnamed,
24.8216779,46.6623917,Houses,Unnamed,
24.8216263,46.6622702,Houses,Unnamed,
24.8215649,46.6621307,Houses,Unnamed,
24.8215132,46.6619896,Houses,Unnamed,
24.8214436,46.661847,Houses,Unnamed,
24.8213973,46.66173,Houses,Unnamed,
24.8213456,46.661595,Houses,Unnamed,
24.8213006,46.6614704,Houses,Unnamed,
24.8212517,46.6613459,Houses,Unnamed,
24.8211945,46.6612213,Houses,Unnamed,
24.821426,46.6610908,Houses,Unnamed,
24.8214724,46.6612199,Houses,Unnamed,
24.8215391,46.6613504,Houses,Unnamed,
24.8215867,46.6614749,Houses,Unnamed,
24.8216331,46.6615935,Houses,Unnamed,
24.821682,46.661721,Houses,Unnamed,
24.821742,46.6618561,Houses,Unnamed,
24.821802,46.6619941,Houses,Unnamed,
24.8218538,46.6621337,Houses,Unnamed,
24.8219191,46.6622672,Houses,Unnamed,
24.8219831,46.6623903,Houses,Unnamed,
24.8211055,46.6609957,Houses,Unnamed,
24.8213486,46.6608809,Houses,Unnamed,
24.8213222,46.6629133,Houses,Unnamed,
24.8213583,46.6625977,Houses,Unnamed,
24.8213034,46.6624749,Houses,Unnamed,
24.821251,46.6623484,Houses,Unnamed,
24.8212019,46.6622239,Houses,Unnamed,
24.8211575,46.6621028,Houses,Unnamed,
24.8211035,46.6619939,Houses,Unnamed,
24.821054,46.6618904,Houses,Unnamed,
24.8210177,46.6617916,Houses,Unnamed,
24.8209753,46.6616908,Houses,Unnamed,
24.8209295,46.6615937,Houses,Unnamed,
24.8208879,46.6614865,Houses,Unnamed,
24.8208348,46.6613728,Houses,Unnamed,
24.8208007,46.6612694,Houses,Unnamed,
24.8207328,46.6611237,Houses,Unnamed,
24.8204959,46.6612524,Houses,Unnamed,
24.8205445,46.6613949,Houses,Unnamed,
24.8205927,46.6614957,Houses,Unnamed,
24.8206327,46.6616038,Houses,Unnamed,
24.8206792,46.6617073,Houses,Unnamed,
24.8207241,46.6618155,Houses,Unnamed,
24.8207649,46.661919,Houses,Unnamed,
24.8208147,46.6620317,Houses,Unnamed,
24.8208563,46.6621315,Houses,Unnamed,
24.8209055,46.6622507,Houses,Unnamed,
24.8209487,46.6623551,Houses,Unnamed,
24.821044,46.6625609,Houses,Unnamed,
24.8217387,46.6258865,Houses,Unnamed,
24.8217309,46.6255641,Houses,Unnamed,
24.8216248,46.625622,Houses,Unnamed,
24.8215272,46.6256705,Houses,Unnamed,
24.8214272,46.625738,Houses,Unnamed,
24.8213268,46.6257886,Houses,Unnamed,
24.8212255,46.6258378,Houses,Unnamed,
24.8211165,46.6258882,Houses,Unnamed,
24.8210144,46.6259351,Houses,Unnamed,
24.8209012,46.6259854,Houses,Unnamed,
24.8209739,46.6262777,Houses,Unnamed,
24.8212441,46.6261638,Houses,Unnamed,
24.8213409,46.62611,Houses,Unnamed,
24.8214861,46.6260334,Houses,Unnamed,
24.8209329,46.6634735,Houses,Unnamed,
24.820894,46.663381,Houses,Unnamed,
24.820855,46.6632921,Houses,Unnamed,
24.820817,46.6632026,Houses,Unnamed,
24.8207831,46.6631122,Houses,Unnamed,
24.8207462,46.6630254,Houses,Unnamed,
24.8207075,46.6629358,Houses,Unnamed,
24.8206712,46.6628476,Houses,Unnamed,
24.8206315,46.6627578,Houses,Unnamed,
24.8205925,46.6626694,Houses,Unnamed,
24.8205546,46.6625816,Houses,Unnamed,
24.8205148,46.6624926,Houses,Unnamed,
24.8202708,46.66262,Houses,Unnamed,
24.8203131,46.6627115,Houses,Unnamed,
24.8203513,46.6628013,Houses,Unnamed,
24.8203895,46.662892,Houses,Unnamed,
24.8204248,46.6629851,Houses,Unnamed,
24.8204637,46.6630741,Houses,Unnamed,
24.8205027,46.6631647,Houses,Unnamed,
24.82054,46.663253,Houses,Unnamed,
24.8205798,46.6633436,Houses,Unnamed,
24.8206128,46.6634358,Houses,Unnamed,
24.8206496,46.6635249,Houses,Unnamed,
24.8206892,46.6636147,Houses,Unnamed,
24.8202125,46.6624961,Houses,Unnamed,
24.8204525,46.662374,Houses,Unnamed,
24.8165871,46.6619713,Houses,Unnamed,
24.8166968,46.6622285,Houses,Unnamed,
24.816814,46.6624629,Houses,Unnamed,
24.8168806,46.6626184,Houses,Unnamed,
24.8169248,46.6627225,Houses,Unnamed,
24.8169903,46.662886,Houses,Unnamed,
24.8170663,46.6630696,Houses,Unnamed,
24.8171205,46.6631907,Houses,Unnamed,
24.8171658,46.6633055,Houses,Unnamed,
24.8172131,46.6634188,Houses,Unnamed,
24.8172607,46.6635323,Houses,Unnamed,
24.8173039,46.66364,Houses,Unnamed,
24.6545198,46.7337497,Houses,Unnamed,
24.8213254,46.6265861,Houses,Unnamed,
24.8214299,46.6268192,Houses,Unnamed,
24.8215126,46.6270054,Houses,Unnamed,
24.8215997,46.6271988,Houses,Unnamed,
24.8217074,46.6274882,Houses,Unnamed,
24.8216644,46.6273671,Houses,Unnamed,
24.8219671,46.6273322,Houses,Unnamed,
24.8219121,46.6272195,Houses,Unnamed,
24.8218719,46.6271148,Houses,Unnamed,
24.82183,46.6270084,Houses,Unnamed,
24.8217772,46.6268954,Houses,Unnamed,
24.8217333,46.626783,Houses,Unnamed,
24.8216902,46.626679,Houses,Unnamed,
24.8216429,46.626577,Houses,Unnamed,
24.8215783,46.6264221,Houses,Unnamed,
24.6671042,46.7267373,Houses,Unnamed,
24.6671031,46.7270041,Houses,Unnamed,
24.6674173,46.727029,Houses,Unnamed,
24.6674305,46.7267715,Houses,Unnamed,
24.6670116,46.7272404,Houses,Unnamed,
24.6671766,46.7272347,Houses,Unnamed,
24.6674218,46.7272495,Houses,Unnamed,
24.6684704,46.7274235,Houses,Unnamed,
24.6684759,46.7273057,Houses,Unnamed,
24.6696965,46.7270199,Houses,Unnamed,
24.6688153,46.7273239,Houses,Unnamed,
24.6688667,46.7271855,Houses,Unnamed,
24.6688861,46.7269153,Houses,Unnamed,
24.8093194,46.6639395,Houses,Unnamed,
24.810143,46.6635295,Houses,Unnamed,
24.8102859,46.6634561,Houses,Unnamed,
24.8105381,46.6631383,Houses,Unnamed,
24.8092396,46.6644178,Houses,Unnamed,
24.8093398,46.6646892,Houses,Unnamed,
24.8096695,46.6645373,Houses,Unnamed,
24.809502,46.6646104,Houses,Unnamed,
24.810397,46.6656144,Houses,Unnamed,
24.8106525,46.6653611,Houses,Unnamed,
24.8105035,46.6654328,Houses,Unnamed,
24.8107572,46.6653048,Houses,Unnamed,
24.8108515,46.6652557,Houses,Unnamed,
24.8109678,46.6651972,Houses,Unnamed,
24.8111066,46.665133,Houses,Unnamed,
24.8112547,46.6650547,Houses,Unnamed,
24.8106122,46.6656813,Houses,Unnamed,
24.8107407,46.665621,Houses,Unnamed,
24.810858,46.6655588,Houses,Unnamed,
24.811092,46.6654384,Houses,Unnamed,
24.8113132,46.6653148,Houses,Unnamed,
24.810963,46.6655003,Houses,Unnamed,
24.8108091,46.6666913,Houses,Unnamed,
24.8109309,46.6666235,Houses,Unnamed,
24.8113377,46.6664078,Houses,Unnamed,
24.8112348,46.6664722,Houses,Unnamed,
24.8111465,46.66651,Houses,Unnamed,
24.81104,46.6665654,Houses,Unnamed,
24.8117633,46.6663168,Houses,Unnamed,
24.8115454,46.6664309,Houses,Unnamed,
24.8113786,46.6666641,Houses,Unnamed,
24.8110565,46.6668243,Houses,Unnamed,
24.8111834,46.6673184,Houses,Unnamed,
24.8119594,46.6667756,Houses,Unnamed,
24.8119389,46.6670683,Houses,Unnamed,
24.811741,46.6668911,Houses,Unnamed,
24.8115777,46.6669662,Houses,Unnamed,
24.8114756,46.6670286,Houses,Unnamed,
24.8113769,46.6670916,Houses,Unnamed,
24.8112646,46.6671298,Houses,Unnamed,
24.8116792,46.6672199,Houses,Unnamed,
24.8115848,46.6672913,Houses,Unnamed,
24.8114789,46.6673269,Houses,Unnamed,
24.8113673,46.6673637,Houses,Unnamed,
24.6705703,46.7344444,Houses,Unnamed,
24.6706162,46.7347001,Houses,Unnamed,
24.8210111,46.6383471,Houses,Unnamed,
24.8211082,46.6385768,Houses,Unnamed,
24.8211982,46.6382624,Houses,Unnamed,
24.8213181,46.6382168,Houses,Unnamed,
24.8214323,46.6381477,Houses,Unnamed,
24.8215365,46.6380925,Houses,Unnamed,
24.8216393,46.6380343,Houses,Unnamed,
24.821762,46.6379824,Houses,Unnamed,
24.8220841,46.6378048,Houses,Unnamed,
24.8221963,46.6377473,Houses,Unnamed,
24.8223048,46.6377017,Houses,Unnamed,
24.822419,46.6376404,Houses,Unnamed,
24.8219191,46.6378898,Houses,Unnamed,
24.8213392,46.6384758,Houses,Unnamed,
24.8215801,46.6383601,Houses,Unnamed,
24.8226991,46.6377691,Houses,Unnamed,
24.8226007,46.6375427,Houses,Unnamed,
24.8225149,46.6378771,Houses,Unnamed,
24.8224079,46.637929,Houses,Unnamed,
24.8222952,46.6379951,Houses,Unnamed,
24.8221881,46.6380391,Houses,Unnamed,
24.8220753,46.6381114,Houses,Unnamed,
24.8219668,46.6381618,Houses,Unnamed,
24.8218542,46.6382168,Houses,Unnamed,
24.821739,46.6382686,Houses,Unnamed,
24.8229986,46.6376344,Houses,Unnamed,
24.8235218,46.6373786,Houses,Unnamed,
24.8231325,46.6375691,Houses,Unnamed,
24.8232367,46.6375253,Houses,Unnamed,
24.823348,46.6374646,Houses,Unnamed,
24.8236817,46.637302,Houses,Unnamed,
24.8237997,46.637247,Houses,Unnamed,
24.8239089,46.637181,Houses,Unnamed,
24.8240169,46.6371289,Houses,Unnamed,
24.8241185,46.6370394,Houses,Unnamed,
24.8229567,46.6373877,Houses,Unnamed,
24.8240833,46.6367799,Houses,Unnamed,
24.8242869,46.6370501,Houses,Unnamed,
24.8242365,46.6369262,Houses,Unnamed,
24.8231587,46.6373095,Houses,Unnamed,
24.8232741,46.637259,Houses,Unnamed,
24.8236025,46.6370879,Houses,Unnamed,
24.8237104,46.6370291,Houses,Unnamed,
24.823455,46.6371601,Houses,Unnamed,
24.8238597,46.6369742,Houses,Unnamed,
24.8208827,46.625455,Houses,Unnamed,
24.8207863,46.625179,Houses,Unnamed,
24.8206408,46.6252598,Houses,Unnamed,
24.8205027,46.6253343,Houses,Unnamed,
24.820296,46.6254211,Houses,Unnamed,
24.8201391,46.6255043,Houses,Unnamed,
24.8199106,46.6257691,Houses,Unnamed,
24.8204803,46.625686,Houses,Unnamed,
24.8164214,46.6615524,Houses,Unnamed,
24.8163791,46.6613323,Houses,Unnamed,
24.8163357,46.6612251,Houses,Unnamed,
24.8161756,46.6608448,Houses,Unnamed,
24.8161212,46.660712,Houses,Unnamed,
24.8160648,46.6605804,Houses,Unnamed,
24.8160084,46.6604518,Houses,Unnamed,
24.8159511,46.6603191,Houses,Unnamed,
24.8158984,46.6601737,Houses,Unnamed,
24.815847,46.660048,Houses,Unnamed,
24.8157929,46.6599303,Houses,Unnamed,
24.8157395,46.6598065,Houses,Unnamed,
24.8156897,46.659688,Houses,Unnamed,
24.8156422,46.6595784,Houses,Unnamed,
24.8155925,46.659462,Houses,Unnamed,
24.8155449,46.6593526,Houses,Unnamed,
24.8154989,46.6592402,Houses,Unnamed,
24.8154488,46.6591167,Houses,Unnamed,
24.8153737,46.6590209,Houses,Unnamed,
24.8152347,46.6588881,Houses,Unnamed,
24.8153578,46.6588336,Houses,Unnamed,
24.8155604,46.6582921,Houses,Unnamed,
24.8156737,46.6582382,Houses,Unnamed,
24.8157898,46.6581999,Houses,Unnamed,
24.8158989,46.6581469,Houses,Unnamed,
24.8160039,46.6580931,Houses,Unnamed,
24.816128,46.6580265,Houses,Unnamed,
24.8237836,46.6307673,Houses,Unnamed,
24.8235964,46.6308696,Houses,Unnamed,
24.6553374,46.7334598,Houses,Unnamed,
24.6561848,46.7331698,Houses,Unnamed,
24.6561836,46.7334062,Houses,Unnamed,
24.6670208,46.7263306,Houses,Unnamed,
24.6670326,46.7261043,Houses,Unnamed,
24.667501,46.7263729,Houses,Unnamed,
24.6675135,46.7261376,Houses,Unnamed,
24.6672976,46.7261285,Houses,Unnamed,
24.6670495,46.7258061,Houses,Unnamed,
24.6670617,46.7255682,Houses,Unnamed,
24.6673136,46.7258345,Houses,Unnamed,
24.6675465,46.7256117,Houses,Unnamed,
24.6675245,46.7258434,Houses,Unnamed,
24.6678914,46.7256355,Houses,Unnamed,
24.6681033,46.7256428,Houses,Unnamed,
24.6683302,46.7261597,Houses,Unnamed,
24.6683249,46.726411,Houses,Unnamed,
24.6685382,46.7264267,Houses,Unnamed,
24.6685533,46.7261951,Houses,Unnamed,
24.6683,46.726776,Houses,Unnamed,
24.668513,46.726794,Houses,Unnamed,
24.6682584,46.7270228,Houses,Unnamed,
24.6684012,46.7270322,Houses,Unnamed,
24.6685343,46.72704,Houses,Unnamed,
24.668007,46.7270028,Houses,Unnamed,
24.6680344,46.7267987,Houses,Unnamed,
24.6680397,46.7263938,Houses,Unnamed,
24.6678455,46.726388,Houses,Unnamed,
24.6680847,46.7262319,Houses,Unnamed,
24.6680893,46.7261256,Houses,Unnamed,
24.6678881,46.7261527,Houses,Unnamed,
24.6683509,46.7258889,Houses,Unnamed,
24.6683674,46.7256474,Houses,Unnamed,
24.6685855,46.7256788,Houses,Unnamed,
24.6685672,46.7259052,Houses,Unnamed,
24.6689401,46.7256955,Houses,Unnamed,
24.6689144,46.725938,Houses,Unnamed,
24.6691621,46.7257117,Houses,Unnamed,
24.8204605,46.6262197,Houses,Unnamed,
24.8205702,46.6265044,Houses,Unnamed,
24.8203133,46.6262883,Houses,Unnamed,
24.8201816,46.6263537,Houses,Unnamed,
24.8200601,46.6264221,Houses,Unnamed,
24.8199434,46.6264822,Houses,Unnamed,
24.8198159,46.6265439,Houses,Unnamed,
24.8196919,46.6266059,Houses,Unnamed,
24.8195707,46.6266686,Houses,Unnamed,
24.8194309,46.6267407,Houses,Unnamed,
24.8192834,46.6268141,Houses,Unnamed,
24.8191047,46.6268969,Houses,Unnamed,
24.8189404,46.6269961,Houses,Unnamed,
24.8187965,46.6270614,Houses,Unnamed,
24.8187284,46.6271806,Houses,Unnamed,
24.8186266,46.6273798,Houses,Unnamed,
24.8188669,46.627619,Houses,Unnamed,
24.818912,46.6274885,Houses,Unnamed,
24.8189765,46.6273646,Houses,Unnamed,
24.8190713,46.6272565,Houses,Unnamed,
24.8192187,46.6271754,Houses,Unnamed,
24.8193538,46.6271177,Houses,Unnamed,
24.8194916,46.6270465,Houses,Unnamed,
24.8196295,46.6269775,Houses,Unnamed,
